帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
180,1,8.751,-4.024,-0.640,大黄锥,本帧颜色确认,0.443,大黄锥,0.842
180,2,5.404,-4.227,-0.697,大黄锥,本帧颜色确认,0.618,大黄锥,0.933
180,3,10.475,-5.655,-0.865,红色,本帧颜色确认,0.129,红色,0.617
180,4,6.519,6.682,-0.799,蓝色,本帧颜色确认,0.420,蓝色,0.768
180,5,7.967,-2.673,-0.626,大黄锥,本帧颜色确认,0.460,大黄锥,0.896
180,6,8.935,4.955,-0.773,红色,本帧颜色确认,0.312,红色,0.768
180,7,7.739,2.669,-0.825,红色,本帧颜色确认,0.399,红色,0.808
180,8,6.175,-5.476,-0.675,大黄锥,本帧颜色确认,0.422,大黄锥,0.871
180,9,7.364,-0.210,-0.731,红色,本帧颜色确认,0.286,红色,0.808
180,10,11.070,6.884,-0.801,红色,本帧颜色确认,0.246,红色,0.672
180,11,9.499,9.346,-0.777,蓝色,沿用历史颜色,,,
