帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
273,1,11.144,-2.075,-0.788,蓝色,本帧匹配成功,0.167,蓝色,0.193
273,2,11.903,-6.285,-0.844,小黄锥,本帧颜色确认,0.226,大黄锥,0.500
273,3,3.325,-2.221,-0.599,大黄锥,本帧颜色确认,0.655,大黄锥,0.944
273,4,9.975,-9.082,-0.753,红色,本帧颜色确认,0.148,红色,0.722
273,5,4.577,0.452,-0.677,大黄锥,本帧颜色确认,0.617,大黄锥,0.933
273,6,13.473,-3.284,-0.876,未知,雷达框未匹配,,,
273,7,9.571,-5.648,-0.786,红色,本帧颜色确认,0.213,红色,0.722
273,8,6.738,-6.389,-0.820,蓝色,本帧颜色确认,0.236,蓝色,0.672
273,9,10.051,0.708,-0.834,红色,本帧颜色确认,0.157,红色,0.441
273,10,13.648,-7.094,-0.845,未知,雷达框未匹配,,,
