帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
172,1,7.144,5.422,-0.779,小黄锥,本帧颜色确认,0.637,小黄锥,0.383
172,2,10.204,-3.434,-0.739,红色,本帧颜色确认,0.410,红色,0.768
172,3,7.550,3.638,-0.834,小黄锥,沿用历史颜色,,,
172,4,7.144,-6.679,-0.625,大黄锥,本帧颜色确认,0.481,大黄锥,0.871
172,5,6.834,6.850,-0.737,小黄锥,本帧颜色确认,0.610,小黄锥,0.158
172,6,13.247,1.026,-0.765,红色,本帧颜色确认,0.360,红色,0.441
172,7,4.662,6.316,-0.793,小黄锥,沿用历史颜色,,,
172,8,10.365,-7.493,-0.324,未知,雷达框未匹配,,,
172,9,5.848,-4.197,-0.757,蓝色,本帧颜色确认,0.377,蓝色,0.808
172,10,11.431,3.394,-0.776,蓝色,沿用历史颜色,,,
172,11,10.041,-5.970,-0.357,大黄锥,本帧颜色确认,0.391,大黄锥,0.808
172,12,11.406,-0.769,-0.713,红色,本帧颜色确认,0.477,红色,0.617
172,13,8.978,0.938,-0.727,蓝色,沿用历史颜色,,,
