帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
43,1,6.604,-3.777,-0.797,蓝色,本帧颜色确认,0.423,蓝色,0.768
43,2,9.080,1.578,-0.798,蓝色,沿用历史颜色,,,
43,3,11.234,1.009,-0.785,未知,雷达框未匹配,,,
43,4,6.415,3.258,-0.780,红色,本帧颜色确认,0.628,红色,0.871
43,5,10.059,-3.440,-0.779,红色,本帧颜色确认,0.280,红色,0.560
43,6,11.015,-1.774,-0.824,小黄锥,沿用历史颜色,,,
43,7,8.073,-6.188,-0.783,蓝色,本帧颜色确认,0.266,蓝色,0.722
43,8,11.326,4.723,-0.783,蓝色,沿用历史颜色,,,
43,9,8.590,5.967,-0.802,红色,沿用历史颜色,,,
43,10,10.299,3.056,-0.769,蓝色,本帧颜色确认,0.362,蓝色,0.233
43,11,12.398,0.915,-0.822,小黄锥,沿用历史颜色,,,
43,12,12.624,-1.823,-0.833,未知,雷达框未匹配,,,
43,13,9.136,-2.010,-0.778,红色,本帧颜色确认,0.333,红色,0.672
43,14,10.774,-5.073,-0.732,红色,本帧颜色确认,0.386,红色,0.617
43,15,11.635,-9.103,-0.780,红色,本帧颜色确认,0.142,红色,0.383
