帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
162,1,7.481,5.671,-0.820,红色,沿用历史颜色,,,
162,2,8.750,-4.041,-0.777,蓝色,沿用历史颜色,,,
162,3,7.356,-6.405,-0.772,蓝色,本帧颜色确认,0.274,蓝色,0.768
162,4,8.897,3.685,-0.790,红色,沿用历史颜色,,,
162,5,11.018,-2.282,-0.714,蓝色,本帧颜色确认,0.414,蓝色,0.560
162,6,11.495,2.029,-0.860,红色,沿用历史颜色,,,
162,7,4.614,1.523,-0.844,小黄锥,本帧颜色确认,0.435,大黄锥,0.500
162,8,4.532,-5.477,-0.756,红色,本帧颜色确认,0.417,红色,0.808
162,9,5.462,-3.477,-0.833,红色,本帧颜色确认,0.381,红色,0.871
162,10,4.682,-1.182,-0.678,小黄锥,本帧匹配成功,0.335,大黄锥,0.808
162,11,5.444,3.177,-0.814,未知,雷达框未匹配,,,
