帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
139,1,5.871,-1.643,-0.523,大黄锥,沿用历史颜色,,,
139,2,6.630,1.114,-0.660,大黄锥,沿用历史颜色,,,
139,3,6.143,1.172,-0.466,大黄锥,本帧颜色确认,0.711,大黄锥,0.896
139,4,6.340,-1.647,-0.547,大黄锥,本帧颜色确认,0.847,大黄锥,0.896
139,5,13.641,5.471,-0.769,红色,沿用历史颜色,,,
139,6,3.505,1.913,-0.764,红色,本帧颜色确认,0.761,红色,0.871
139,7,8.193,-16.695,-0.844,未知,雷达框未匹配,,,
139,8,15.772,-5.718,-0.776,未知,雷达框未匹配,,,
139,9,2.776,-2.365,-0.753,蓝色,本帧颜色确认,0.448,蓝色,0.916
139,10,11.560,-4.372,-0.823,未知,雷达框未匹配,,,
139,11,14.120,1.067,-0.809,未知,雷达框未匹配,,,
139,12,8.811,1.351,-0.841,未知,雷达框未匹配,,,
139,13,14.122,-2.652,-0.803,未知,雷达框未匹配,,,
