帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
79,1,9.436,-0.277,-0.801,红色,沿用历史颜色,,,
79,2,8.947,-4.713,-0.791,蓝色,本帧颜色确认,0.257,蓝色,0.617
79,3,10.491,-1.486,-0.798,红色,本帧颜色确认,0.343,红色,0.617
79,4,5.945,4.536,-0.767,红色,本帧颜色确认,0.580,红色,0.842
79,5,11.550,-3.067,-0.718,红色,本帧颜色确认,0.355,红色,0.617
79,6,9.878,4.965,-0.789,未知,雷达框未匹配,,,
79,7,11.301,0.267,-0.850,小黄锥,沿用历史颜色,,,
79,8,10.613,6.772,-0.741,蓝色,沿用历史颜色,,,
79,9,11.079,3.059,-0.755,未知,雷达框未匹配,,,
79,10,7.736,7.608,-0.690,红色,本帧颜色确认,0.320,红色,0.808
79,11,8.901,3.316,-0.778,蓝色,沿用历史颜色,,,
79,12,7.230,-2.417,-0.823,蓝色,本帧颜色确认,0.437,蓝色,0.768
79,13,9.523,-7.600,-0.794,蓝色,本帧颜色确认,0.288,蓝色,0.617
79,14,12.983,-6.979,-0.757,红色,本帧颜色确认,0.307,红色,0.233
79,15,12.223,3.171,-0.813,未知,雷达框未匹配,,,
79,16,9.566,-10.602,-0.798,蓝色,本帧匹配成功,0.160,蓝色,0.617
79,17,3.577,2.869,-0.800,红色,本帧匹配成功,0.661,红色,0.916
