帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
476,1,7.376,5.884,-0.783,蓝色,沿用历史颜色,,,
476,2,10.736,0.545,-0.795,未知,雷达框未匹配,,,
476,3,9.876,4.227,-0.782,红色,本帧颜色确认,0.497,红色,0.722
476,4,10.727,6.166,-0.812,红色,沿用历史颜色,,,
476,5,12.384,-0.296,-0.772,蓝色,沿用历史颜色,,,
476,6,3.906,-0.693,-0.492,大黄锥,本帧颜色确认,0.659,大黄锥,0.916
476,7,3.250,2.055,-0.631,大黄锥,本帧颜色确认,0.727,大黄锥,0.948
476,8,11.022,-3.240,-0.739,红色,沿用历史颜色,,,
476,9,14.310,4.716,-0.769,小黄锥,本帧颜色确认,0.490,大黄锥,0.328
476,10,12.838,-9.153,-0.686,红色,本帧颜色确认,0.328,红色,0.768
476,11,11.172,8.321,-0.722,红色,本帧颜色确认,0.475,红色,0.722
