帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
46,1,4.376,0.889,-0.664,大黄锥,本帧颜色确认,0.663,大黄锥,0.916
46,2,5.132,-2.034,-0.651,大黄锥,本帧颜色确认,0.647,大黄锥,0.933
46,3,10.670,2.934,-0.762,未知,雷达框未匹配,,,
46,4,5.479,0.751,-0.683,大黄锥,本帧颜色确认,0.665,大黄锥,0.916
46,5,3.973,-1.901,-0.630,大黄锥,本帧颜色确认,0.606,大黄锥,0.916
46,6,7.409,-2.793,-0.867,未知,雷达框未匹配,,,
46,7,10.976,-6.861,-0.776,红色,本帧颜色确认,0.299,红色,0.672
46,8,14.075,-6.199,-0.826,蓝色,本帧颜色确认,0.273,蓝色,0.278
46,9,8.215,1.407,-0.775,蓝色,本帧颜色确认,0.510,蓝色,0.560
46,10,12.457,0.524,-0.843,红色,本帧颜色确认,0.290,红色,0.617
