帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
159,1788659428.077883005,1788659428.123707771,45.825,21,18,13,5,6,8,2,2,3,0.050
