帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
326,1,9.229,1.747,-0.784,蓝色,沿用历史颜色,,,
326,2,11.133,-1.635,-0.772,小黄锥,沿用历史颜色,,,
326,3,10.459,3.221,-0.747,蓝色,沿用历史颜色,,,
326,4,10.960,-4.963,-0.714,红色,本帧颜色确认,0.253,红色,0.617
326,5,11.372,1.160,-0.781,小黄锥,沿用历史颜色,,,
326,6,8.197,-6.082,-0.777,蓝色,本帧颜色确认,0.350,蓝色,0.722
326,7,8.698,6.153,-0.745,红色,本帧颜色确认,0.304,红色,0.768
326,8,12.532,1.075,-0.822,小黄锥,沿用历史颜色,,,
326,9,10.222,-3.334,-0.726,红色,本帧颜色确认,0.354,红色,0.441
326,10,6.698,-3.664,-0.776,蓝色,本帧颜色确认,0.501,蓝色,0.842
326,11,11.399,4.888,-0.717,蓝色,沿用历史颜色,,,
326,12,9.428,9.450,-0.741,红色,沿用历史颜色,,,
326,13,11.733,-9.024,-0.728,红色,本帧颜色确认,0.292,红色,0.441
326,14,12.319,9.488,-0.754,未知,雷达框未匹配,,,
326,15,6.466,3.383,-0.803,红色,沿用历史颜色,,,
326,16,3.934,2.094,-0.835,红色,本帧颜色确认,0.521,红色,0.896
326,17,9.249,-1.905,-0.643,红色,本帧颜色确认,0.333,红色,0.672
326,18,8.607,-9.000,-0.742,蓝色,本帧颜色确认,0.373,蓝色,0.617
