帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
85,1,10.207,-1.598,-0.820,蓝色,沿用历史颜色,,,
85,2,7.368,1.007,-0.772,红色,本帧颜色确认,0.530,红色,0.722
85,3,7.372,-1.561,-0.815,蓝色,本帧颜色确认,0.484,蓝色,0.617
85,4,4.652,1.174,-0.604,大黄锥,本帧颜色确认,0.622,大黄锥,0.933
85,5,10.128,0.936,-0.845,红色,沿用历史颜色,,,
85,6,14.205,-1.706,-0.778,蓝色,本帧颜色确认,0.370,蓝色,0.233
85,7,6.226,6.926,-0.811,红色,沿用历史颜色,,,
85,8,4.413,-2.683,-0.823,未知,雷达框未匹配,,,
85,9,4.666,-1.418,-0.408,大黄锥,本帧颜色确认,0.304,大黄锥,0.808
85,10,14.125,0.748,-0.743,红色,本帧颜色确认,0.502,红色,0.278
