帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
96,1,10.142,-0.908,-0.563,小黄锥,颜色冲突，保持原色,0.707,大黄锥,0.768
96,2,10.147,1.959,-0.621,小黄锥,颜色冲突，保持原色,0.649,大黄锥,0.871
96,3,7.133,-1.937,-0.792,蓝色,本帧颜色确认,0.724,蓝色,0.808
96,4,13.275,-1.356,-0.838,小黄锥,沿用历史颜色,,,
96,5,7.412,2.375,-0.891,红色,沿用历史颜色,,,
96,6,3.630,-6.254,-0.807,蓝色,沿用历史颜色,,,
96,7,10.528,1.895,-0.740,大黄锥,沿用历史颜色,,,
96,8,10.598,-0.811,-0.676,大黄锥,沿用历史颜色,,,
96,9,4.773,3.936,-0.833,红色,本帧颜色确认,0.540,红色,0.842
96,10,4.953,-3.797,-0.845,蓝色,本帧颜色确认,0.594,蓝色,0.871
96,11,19.092,4.230,-1.028,未知,雷达框未匹配,,,
96,12,15.208,4.026,-0.875,未知,雷达框未匹配,,,
