帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
63,1,9.927,-2.580,-0.763,蓝色,本帧颜色确认,0.588,蓝色,0.328
63,2,4.892,-0.691,-0.667,大黄锥,本帧颜色确认,0.677,大黄锥,0.916
63,3,6.792,3.076,-0.752,红色,沿用历史颜色,,,
63,4,12.038,-0.548,-0.709,红色,本帧颜色确认,0.586,红色,0.383
63,5,9.163,5.233,-0.645,红色,本帧颜色确认,0.441,红色,0.722
63,6,4.586,2.185,-0.516,大黄锥,本帧颜色确认,0.715,大黄锥,0.916
63,7,14.092,-3.259,-0.599,红色,沿用历史颜色,,,
63,8,11.569,-4.587,-0.797,蓝色,本帧颜色确认,0.723,蓝色,0.328
63,9,14.118,3.554,-0.735,未知,雷达框未匹配,,,
63,10,14.313,0.143,-0.609,小黄锥,本帧颜色确认,0.419,大黄锥,0.383
