帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
571,1,9.443,-6.068,-0.482,大黄锥,沿用历史颜色,,,
571,2,7.238,3.053,-0.841,小黄锥,沿用历史颜色,,,
571,3,7.787,-3.335,-0.753,蓝色,本帧颜色确认,0.251,蓝色,0.722
571,4,13.048,0.189,-0.837,红色,本帧颜色确认,0.214,红色,0.617
571,5,9.533,-6.506,-0.595,大黄锥,本帧颜色确认,0.398,大黄锥,0.722
571,6,12.117,-2.676,-0.860,红色,本帧颜色确认,0.264,红色,0.500
571,7,10.897,1.776,-0.777,蓝色,沿用历史颜色,,,
571,8,6.193,7.147,-0.799,小黄锥,本帧颜色确认,0.763,小黄锥,0.722
571,9,9.894,3.779,-0.835,小黄锥,本帧颜色确认,0.363,小黄锥,0.328
571,10,7.166,0.885,-0.821,红色,本帧颜色确认,0.463,红色,0.808
571,11,6.694,5.263,-0.791,小黄锥,本帧颜色确认,0.532,小黄锥,0.672
571,12,14.682,2.052,-0.845,红色,本帧颜色确认,0.216,红色,0.441
571,13,5.781,9.436,-0.792,未知,雷达框未匹配,,,
571,14,9.295,6.283,-0.795,小黄锥,本帧颜色确认,0.385,小黄锥,0.383
571,15,12.199,-5.434,-0.408,大黄锥,沿用历史颜色,,,
571,16,8.753,8.098,-0.821,小黄锥,本帧颜色确认,0.438,大黄锥,0.158
571,17,11.666,3.344,-0.782,蓝色,本帧颜色确认,0.471,蓝色,0.617
571,18,8.314,9.854,-0.777,小黄锥,本帧颜色确认,0.776,小黄锥,0.158
571,19,8.677,-16.584,-0.870,未知,雷达框未匹配,,,
571,20,12.989,4.685,-0.820,蓝色,本帧颜色确认,0.265,蓝色,0.383
