帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
1,1,6.796,4.201,-0.799,红色,本帧匹配成功,0.353,红色,0.808
1,2,11.643,1.854,-0.327,未知,雷达框未匹配,,,
1,3,11.807,-1.122,-0.238,未知,雷达框未匹配,,,
1,4,6.809,-3.954,-0.843,蓝色,本帧匹配成功,0.379,蓝色,0.808
1,5,5.365,6.300,-0.804,红色,本帧匹配成功,0.745,红色,0.842
1,6,9.175,2.520,-0.810,红色,本帧匹配成功,0.251,红色,0.722
1,7,13.174,1.860,-0.218,未知,雷达框未匹配,,,
1,8,13.249,-1.029,-0.283,未知,雷达框未匹配,,,
1,9,9.084,-1.940,-0.749,蓝色,本帧匹配成功,0.422,蓝色,0.722
1,10,5.554,-6.281,-0.829,蓝色,本帧匹配成功,0.327,蓝色,0.842
1,11,9.036,16.294,-0.930,未知,雷达框未匹配,,,
