帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
235,1,7.319,-1.616,-0.794,蓝色,本帧颜色确认,0.457,蓝色,0.808
235,2,6.661,-4.281,-0.827,蓝色,本帧颜色确认,0.389,蓝色,0.722
235,3,5.325,5.821,-0.806,红色,本帧颜色确认,0.699,红色,0.842
235,4,7.011,-7.043,-0.839,蓝色,本帧颜色确认,0.309,蓝色,0.768
235,5,9.005,0.699,-0.775,蓝色,本帧颜色确认,0.467,蓝色,0.722
235,6,11.721,2.430,-0.277,大黄锥,沿用历史颜色,,,
235,7,3.792,3.589,-0.806,蓝色,本帧颜色确认,0.574,蓝色,0.842
235,8,3.653,-4.184,-0.831,红色,本帧颜色确认,0.592,红色,0.916
235,9,4.105,-7.950,-0.801,未知,雷达框未匹配,,,
235,10,8.257,4.949,-0.874,红色,沿用历史颜色,,,
