帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
1,1,7.297,-4.216,-0.788,蓝色,本帧匹配成功,0.358,蓝色,0.768
1,2,12.346,-1.486,-0.269,未知,雷达框未匹配,,,
1,3,9.798,2.205,-0.803,未知,雷达框未匹配,,,
1,4,9.645,-2.264,-0.723,蓝色,本帧匹配成功,0.476,蓝色,0.722
1,5,12.263,1.505,-0.211,未知,雷达框未匹配,,,
1,6,13.844,-1.389,-0.166,未知,雷达框未匹配,,,
1,7,6.056,6.064,-0.761,红色,本帧匹配成功,0.440,红色,0.871
1,8,7.418,3.898,-0.767,红色,本帧匹配成功,0.400,红色,0.768
1,9,13.782,1.470,-0.265,未知,雷达框未匹配,,,
1,10,5.985,-6.496,-0.757,蓝色,本帧匹配成功,0.390,蓝色,0.808
1,11,3.185,-5.542,-0.804,未知,雷达框未匹配,,,
