帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
693,1,7.616,-6.107,-0.764,蓝色,本帧颜色确认,0.257,蓝色,0.722
693,2,8.915,-3.693,-0.763,蓝色,本帧颜色确认,0.369,蓝色,0.722
693,3,8.775,4.036,-0.758,红色,本帧颜色确认,0.485,红色,0.768
693,4,7.277,6.018,-0.792,红色,本帧颜色确认,0.327,红色,0.722
693,5,14.135,-0.803,-0.194,未知,雷达框未匹配,,,
693,6,11.123,-1.819,-0.694,蓝色,本帧颜色确认,0.414,蓝色,0.672
693,7,11.414,2.495,-0.846,红色,沿用历史颜色,,,
693,8,4.537,1.712,-0.812,小黄锥,本帧颜色确认,0.489,小黄锥,0.560
693,9,4.752,-5.309,-0.790,红色,本帧颜色确认,0.478,红色,0.842
693,10,4.721,-1.018,-0.768,小黄锥,本帧颜色确认,0.679,大黄锥,0.768
