帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
635,1,7.851,-3.503,-0.812,蓝色,本帧颜色确认,0.506,蓝色,0.722
635,2,6.936,5.114,-0.835,小黄锥,本帧颜色确认,0.608,小黄锥,0.672
635,3,12.181,-2.939,-0.875,红色,本帧颜色确认,0.571,红色,0.617
635,4,13.170,-0.096,-0.806,红色,本帧颜色确认,0.553,红色,0.722
635,5,9.465,-6.270,-0.623,大黄锥,本帧颜色确认,0.568,大黄锥,0.768
635,6,6.466,7.026,-0.813,小黄锥,本帧颜色确认,0.559,小黄锥,0.672
635,7,7.300,0.741,-0.804,红色,本帧颜色确认,0.750,红色,0.842
635,8,9.549,6.084,-0.866,小黄锥,本帧颜色确认,0.521,小黄锥,0.328
635,9,11.024,1.547,-0.812,蓝色,沿用历史颜色,,,
635,10,12.221,-5.695,-0.393,大黄锥,沿用历史颜色,,,
635,11,10.098,3.571,-0.808,小黄锥,本帧颜色确认,0.753,小黄锥,0.233
635,12,6.103,9.291,-0.813,小黄锥,沿用历史颜色,,,
635,13,7.456,2.891,-0.812,小黄锥,本帧颜色确认,0.753,小黄锥,0.500
635,14,8.613,9.691,-0.835,小黄锥,本帧颜色确认,0.495,小黄锥,0.328
635,15,11.799,-16.143,-0.914,未知,雷达框未匹配,,,
635,16,14.817,1.732,-0.824,红色,本帧颜色确认,0.566,红色,0.500
635,17,11.894,3.133,-0.798,蓝色,本帧颜色确认,0.619,蓝色,0.560
635,18,13.166,4.409,-0.774,蓝色,本帧颜色确认,0.550,蓝色,0.193
635,19,9.022,7.905,-0.782,小黄锥,本帧颜色确认,0.670,大黄锥,0.233
635,20,7.304,9.400,-0.765,小黄锥,沿用历史颜色,,,
635,21,5.617,-1.731,-0.831,蓝色,本帧颜色确认,0.584,蓝色,0.808
