帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
199,1,8.773,4.028,-0.756,红色,本帧颜色确认,0.447,红色,0.768
199,2,7.292,5.955,-0.783,红色,本帧颜色确认,0.436,红色,0.768
199,3,11.105,-1.828,-0.684,蓝色,本帧颜色确认,0.304,蓝色,0.617
199,4,8.915,-3.703,-0.766,蓝色,沿用历史颜色,,,
199,5,11.443,2.477,-0.792,红色,本帧颜色确认,0.357,红色,0.500
199,6,4.742,-5.304,-0.820,红色,本帧颜色确认,0.409,红色,0.871
199,7,14.144,-0.827,-0.178,未知,雷达框未匹配,,,
199,8,6.854,-1.565,-0.818,未知,雷达框未匹配,,,
199,9,4.595,1.699,-0.820,小黄锥,本帧颜色确认,0.558,大黄锥,0.617
199,10,5.545,-3.286,-0.831,未知,雷达框未匹配,,,
