帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
157,1,11.237,-0.347,-0.807,小黄锥,本帧颜色确认,0.251,大黄锥,0.560
157,2,8.580,-3.857,-0.818,红色,本帧颜色确认,0.373,红色,0.768
157,3,13.971,0.271,-0.856,小黄锥,本帧颜色确认,0.157,大黄锥,0.441
157,4,13.461,-1.061,-0.824,小黄锥,本帧颜色确认,0.161,大黄锥,0.233
157,5,11.869,1.028,-0.824,小黄锥,本帧颜色确认,0.213,大黄锥,0.560
157,6,10.667,-2.017,-0.810,小黄锥,本帧颜色确认,0.235,大黄锥,0.441
157,7,6.022,-5.503,-0.819,蓝色,本帧颜色确认,0.466,蓝色,0.768
157,8,12.851,-2.815,-0.839,小黄锥,本帧颜色确认,0.148,大黄锥,0.158
157,9,13.564,-8.614,-0.854,未知,雷达框未匹配,,,
157,10,4.394,-3.431,-0.867,蓝色,本帧颜色确认,0.540,蓝色,0.871
157,11,11.104,-10.198,-0.840,红色,本帧匹配成功,0.098,红色,0.722
