帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
10,1,10.016,3.980,-0.413,大黄锥,本帧颜色确认,0.341,大黄锥,0.722
10,2,4.861,5.355,-0.822,红色,本帧颜色确认,0.450,红色,0.842
10,3,10.759,1.083,-0.242,未知,雷达框未匹配,,,
10,4,11.544,4.276,-0.366,未知,雷达框未匹配,,,
10,5,7.469,4.140,-0.817,红色,本帧颜色确认,0.286,红色,0.808
10,6,5.552,-5.138,-0.826,蓝色,本帧颜色确认,0.295,蓝色,0.871
10,7,12.143,1.458,-0.228,未知,雷达框未匹配,,,
10,8,8.244,-0.226,-0.690,蓝色,本帧颜色确认,0.314,蓝色,0.808
10,9,2.600,-4.754,-0.816,未知,雷达框未匹配,,,
10,10,6.385,-2.659,-0.768,蓝色,本帧颜色确认,0.379,蓝色,0.768
