帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
354,1,10.376,-4.899,-0.791,红色,本帧颜色确认,0.374,红色,0.672
354,2,8.360,-1.616,-0.775,红色,本帧颜色确认,0.387,红色,0.768
354,3,10.952,-7.012,-0.774,红色,本帧颜色确认,0.263,红色,0.560
354,4,6.099,-3.657,-0.819,蓝色,本帧颜色确认,0.518,蓝色,0.808
354,5,11.065,-9.148,-0.831,红色,沿用历史颜色,,,
354,6,7.543,-6.017,-0.805,蓝色,本帧颜色确认,0.373,蓝色,0.722
354,7,13.081,-8.240,-0.737,红色,本帧颜色确认,0.171,红色,0.193
354,8,14.759,-6.733,-0.863,未知,雷达框未匹配,,,
354,9,3.902,-1.853,-0.826,蓝色,本帧颜色确认,0.547,蓝色,0.916
354,10,8.070,-8.729,-0.807,蓝色,本帧匹配成功,0.236,蓝色,0.768
354,11,10.102,-15.149,-0.856,未知,雷达框未匹配,,,
354,12,16.249,-5.408,-0.750,红色,本帧匹配成功,0.176,红色,0.104
