帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
156,1,11.667,0.830,-0.222,未知,雷达框未匹配,,,
156,2,8.441,-2.751,-0.794,蓝色,本帧颜色确认,0.458,蓝色,0.808
156,3,5.963,-4.529,-0.777,蓝色,本帧颜色确认,0.421,蓝色,0.768
156,4,11.496,-2.109,-0.238,未知,雷达框未匹配,,,
156,5,8.955,1.664,-0.792,红色,本帧颜色确认,0.339,红色,0.808
156,6,12.334,-2.114,-0.497,大黄锥,本帧颜色确认,0.284,大黄锥,0.768
156,7,12.654,0.699,-0.265,未知,雷达框未匹配,,,
156,8,5.500,5.833,-0.779,红色,本帧颜色确认,0.335,红色,0.808
156,9,6.740,3.576,-0.781,红色,本帧颜色确认,0.450,红色,0.808
156,10,4.467,-6.702,-0.833,未知,雷达框未匹配,,,
