帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
39,1,8.533,-4.491,-0.786,蓝色,本帧颜色确认,0.322,蓝色,0.722
39,2,7.029,-6.797,-0.792,蓝色,本帧颜色确认,0.301,蓝色,0.768
39,3,10.906,-2.856,-0.740,蓝色,本帧颜色确认,0.373,蓝色,0.560
39,4,9.092,3.208,-0.794,红色,本帧颜色确认,0.397,红色,0.808
39,5,7.780,5.258,-0.815,红色,沿用历史颜色,,,
39,6,11.589,1.396,-0.801,红色,本帧颜色确认,0.326,红色,0.441
39,7,4.220,-5.695,-0.821,未知,雷达框未匹配,,,
39,8,5.253,-3.782,-0.837,红色,沿用历史颜色,,,
39,9,4.711,1.247,-0.823,小黄锥,本帧颜色确认,0.635,大黄锥,0.808
39,10,4.741,4.436,-0.846,蓝色,沿用历史颜色,,,
