帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
193,1,8.704,2.502,-0.788,红色,本帧匹配成功,0.234,红色,0.768
193,2,9.490,-3.900,-0.785,红色,本帧匹配成功,0.213,红色,0.722
193,3,6.863,-5.167,-0.807,蓝色,本帧颜色确认,0.441,蓝色,0.842
193,4,11.871,-3.983,-0.794,小黄锥,本帧匹配成功,0.317,大黄锥,0.617
193,5,12.869,-0.766,-0.834,未知,雷达框未匹配,,,
193,6,10.576,-7.121,-0.766,红色,本帧匹配成功,0.226,红色,0.768
193,7,14.685,-1.076,-0.806,小黄锥,本帧匹配成功,0.741,大黄锥,0.193
193,8,10.302,-0.031,-0.787,蓝色,本帧匹配成功,0.155,蓝色,0.500
193,9,12.936,2.558,-0.809,红色,沿用历史颜色,,,
193,10,14.708,6.427,-0.860,未知,雷达框未匹配,,,
193,11,15.800,-6.637,-0.951,未知,雷达框未匹配,,,
193,12,10.588,4.336,-0.801,红色,本帧匹配成功,0.236,红色,0.672
193,13,7.721,-7.565,-0.836,蓝色,本帧匹配成功,0.301,蓝色,0.617
