帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
775,1,11.121,-1.836,-0.740,蓝色,本帧颜色确认,0.350,蓝色,0.617
775,2,8.758,4.025,-0.759,红色,本帧颜色确认,0.422,红色,0.722
775,3,7.598,-6.136,-0.775,蓝色,本帧颜色确认,0.351,蓝色,0.768
775,4,8.899,-3.706,-0.819,蓝色,沿用历史颜色,,,
775,5,11.416,2.462,-0.824,红色,沿用历史颜色,,,
775,6,7.270,5.981,-0.774,红色,本帧颜色确认,0.378,红色,0.722
775,7,14.126,-0.817,-0.179,未知,雷达框未匹配,,,
775,8,4.761,-5.313,-0.792,红色,本帧颜色确认,0.455,红色,0.842
775,9,4.587,1.713,-0.815,小黄锥,本帧颜色确认,0.526,大黄锥,0.560
775,10,4.716,-1.015,-0.740,小黄锥,本帧颜色确认,0.578,大黄锥,0.768
