帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
18,1,11.220,2.289,-0.786,红色,本帧颜色确认,0.328,红色,0.617
18,2,7.513,6.213,-0.812,红色,本帧颜色确认,0.312,红色,0.768
18,3,7.256,-6.360,-0.822,蓝色,本帧颜色确认,0.331,蓝色,0.808
18,4,8.594,-4.070,-0.789,蓝色,本帧颜色确认,0.397,蓝色,0.768
18,5,8.860,4.051,-0.798,红色,本帧颜色确认,0.326,红色,0.808
18,6,10.954,-2.142,-0.756,蓝色,本帧颜色确认,0.260,蓝色,0.672
18,7,13.955,1.621,-0.243,未知,雷达框未匹配,,,
18,8,6.632,2.118,-0.854,蓝色,沿用历史颜色,,,
18,9,3.734,-0.987,-0.739,小黄锥,本帧颜色确认,0.423,小黄锥,0.871
18,10,6.193,-2.291,-0.808,红色,本帧颜色确认,0.567,红色,0.842
