帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
97,1,9.703,0.439,-0.801,红色,本帧匹配成功,0.318,红色,0.722
97,2,13.140,-3.498,-0.869,未知,雷达框未匹配,,,
97,3,10.769,-2.351,-0.808,未知,雷达框未匹配,,,
97,4,9.289,-5.930,-0.831,红色,本帧匹配成功,0.268,红色,0.808
97,5,13.844,-0.295,-0.778,未知,雷达框未匹配,,,
97,6,2.709,-2.366,-0.510,大黄锥,本帧匹配成功,0.581,大黄锥,0.895
97,7,11.848,1.890,-0.847,红色,本帧匹配成功,0.347,红色,0.672
97,8,6.430,-6.734,-0.823,蓝色,本帧匹配成功,0.357,蓝色,0.808
97,9,5.192,-4.340,-0.872,蓝色,本帧匹配成功,0.466,蓝色,0.808
97,10,9.742,-9.396,-0.806,红色,本帧匹配成功,0.252,红色,0.768
97,11,11.588,-6.525,-0.793,小黄锥,本帧匹配成功,0.533,大黄锥,0.383
97,12,14.917,-4.176,-0.845,小黄锥,本帧匹配成功,0.444,大黄锥,0.278
97,13,4.064,0.290,-0.639,大黄锥,本帧匹配成功,0.725,大黄锥,0.946
97,14,16.296,3.189,-0.847,未知,雷达框未匹配,,,
97,15,13.395,-7.311,-0.809,未知,雷达框未匹配,,,
97,16,15.018,-9.910,-0.895,未知,雷达框未匹配,,,
97,17,6.582,-0.214,-0.811,红色,本帧匹配成功,0.424,红色,0.842
