帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
165,1,8.108,-2.688,-0.843,蓝色,本帧匹配成功,0.244,蓝色,0.129
165,2,13.233,4.823,-0.853,红色,本帧颜色确认,0.549,红色,0.158
165,3,5.599,-1.889,-0.726,大黄锥,本帧颜色确认,0.401,大黄锥,0.842
165,4,5.125,-1.947,-0.714,大黄锥,本帧颜色确认,0.739,大黄锥,0.916
165,5,5.533,0.879,-0.646,大黄锥,本帧颜色确认,0.710,大黄锥,0.896
165,6,6.031,0.800,-0.656,大黄锥,沿用历史颜色,,,
165,7,10.687,-4.821,-0.842,蓝色,本帧颜色确认,0.374,蓝色,0.158
165,8,8.178,0.991,-0.864,红色,本帧匹配成功,0.550,红色,0.129
165,9,10.777,2.189,-0.833,红色,本帧颜色确认,0.538,红色,0.383
165,10,14.844,-6.355,-0.875,未知,雷达框未匹配,,,
165,11,13.333,-3.228,-0.831,红色,本帧颜色确认,0.418,红色,0.233
165,12,12.052,-7.297,-0.875,蓝色,本帧匹配成功,0.213,蓝色,0.104
165,13,13.453,0.420,-0.859,未知,雷达框未匹配,,,
165,14,14.191,-4.656,-0.868,红色,本帧匹配成功,0.432,红色,0.158
