帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
240,1,6.345,-4.006,-0.806,蓝色,本帧颜色确认,0.391,蓝色,0.842
240,2,8.496,1.086,-0.816,蓝色,本帧颜色确认,0.359,蓝色,0.808
240,3,11.094,2.915,-0.228,大黄锥,沿用历史颜色,,,
240,4,4.599,6.072,-0.816,红色,沿用历史颜色,,,
240,5,3.909,-7.766,-0.868,未知,雷达框未匹配,,,
240,6,6.794,-6.743,-0.792,蓝色,本帧颜色确认,0.325,蓝色,0.768
240,7,3.143,3.747,-0.800,蓝色,本帧颜色确认,0.709,蓝色,0.808
240,8,3.303,-4.026,-0.871,红色,本帧颜色确认,0.551,红色,0.808
240,9,10.285,5.639,-0.335,未知,雷达框未匹配,,,
240,10,7.545,5.300,-0.814,红色,本帧颜色确认,0.455,红色,0.722
