帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
674,1,4.203,-2.973,-0.675,大黄锥,本帧颜色确认,0.562,大黄锥,0.916
674,2,6.635,-1.491,-0.684,大黄锥,本帧颜色确认,0.634,大黄锥,0.871
674,3,11.195,-3.680,-0.879,红色,本帧颜色确认,0.410,红色,0.129
674,4,6.335,-1.176,-0.717,大黄锥,本帧颜色确认,0.807,大黄锥,0.842
674,5,13.888,-6.559,-0.914,蓝色,沿用历史颜色,,,
674,6,8.428,-2.795,-0.876,红色,本帧颜色确认,0.515,红色,0.768
674,7,5.071,6.561,-0.801,红色,沿用历史颜色,,,
674,8,5.898,-5.634,-0.915,蓝色,本帧颜色确认,0.341,蓝色,0.722
674,9,5.814,-11.638,-0.904,未知,雷达框未匹配,,,
674,10,9.486,-9.390,-0.905,红色,本帧颜色确认,0.161,红色,0.672
674,11,11.063,-10.522,-0.888,红色,沿用历史颜色,,,
674,12,4.984,1.218,-0.848,红色,本帧颜色确认,0.776,红色,0.842
674,13,6.445,-8.867,-0.869,未知,雷达框未匹配,,,
674,14,13.134,-8.684,-0.907,未知,雷达框未匹配,,,
674,15,4.515,4.167,-0.816,红色,本帧颜色确认,0.482,红色,0.896
674,16,9.178,-11.022,-0.907,红色,本帧匹配成功,0.075,红色,0.560
674,17,17.546,-1.507,-0.858,红色,本帧匹配成功,0.327,红色,0.158
