帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
134,1,4.368,0.894,-0.624,大黄锥,本帧颜色确认,0.662,大黄锥,0.916
134,2,5.133,-2.008,-0.614,大黄锥,本帧颜色确认,0.646,大黄锥,0.933
134,3,10.703,2.932,-0.777,蓝色,本帧颜色确认,0.343,蓝色,0.560
134,4,5.482,0.763,-0.684,大黄锥,本帧颜色确认,0.625,大黄锥,0.916
134,5,7.408,-2.790,-0.842,红色,沿用历史颜色,,,
134,6,3.969,-1.938,-0.704,大黄锥,本帧颜色确认,0.646,大黄锥,0.916
134,7,12.439,0.514,-0.801,红色,本帧颜色确认,0.475,红色,0.672
134,8,10.988,-6.869,-0.790,红色,本帧颜色确认,0.312,红色,0.672
134,9,8.215,1.411,-0.763,蓝色,本帧颜色确认,0.489,蓝色,0.617
134,10,14.085,-6.187,-0.799,蓝色,本帧颜色确认,0.246,蓝色,0.193
