帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
21,1,6.202,3.710,-0.810,红色,本帧颜色确认,0.501,红色,0.808
21,2,4.731,5.654,-0.830,红色,本帧颜色确认,0.552,红色,0.808
21,3,4.819,-6.376,-0.825,未知,雷达框未匹配,,,
21,4,6.163,-3.994,-0.726,蓝色,本帧颜色确认,0.360,蓝色,0.808
21,5,8.794,2.089,-0.876,红色,沿用历史颜色,,,
21,6,4.140,1.954,-0.828,蓝色,本帧颜色确认,0.598,蓝色,0.871
21,7,8.422,-2.193,-0.789,蓝色,本帧颜色确认,0.462,蓝色,0.808
21,8,2.755,3.102,-0.784,蓝色,本帧颜色确认,0.752,蓝色,0.916
21,9,11.490,1.603,-0.239,未知,雷达框未匹配,,,
21,10,14.578,-1.793,-0.844,小黄锥,沿用历史颜色,,,
