帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
354,1788664725.843858957,1788664725.871547222,27.688,9,13,1,12,2,1,0,1,5,0.050
