帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
22,1,11.227,2.300,-0.799,红色,本帧颜色确认,0.309,红色,0.617
22,2,14.000,-1.321,-0.274,大黄锥,沿用历史颜色,,,
22,3,8.602,-4.058,-0.826,蓝色,本帧颜色确认,0.322,蓝色,0.768
22,4,7.245,-6.346,-0.824,蓝色,本帧颜色确认,0.320,蓝色,0.768
22,5,7.510,6.216,-0.798,红色,本帧颜色确认,0.290,红色,0.768
22,6,8.856,4.040,-0.786,红色,本帧颜色确认,0.312,红色,0.808
22,7,10.967,-2.143,-0.755,蓝色,本帧颜色确认,0.293,蓝色,0.672
22,8,13.980,1.628,-0.318,未知,雷达框未匹配,,,
22,9,6.666,2.116,-0.857,蓝色,沿用历史颜色,,,
22,10,3.723,-0.984,-0.763,小黄锥,本帧颜色确认,0.479,小黄锥,0.871
22,11,4.823,4.992,-0.887,未知,雷达框未匹配,,,
22,12,4.473,-5.332,-0.799,红色,本帧颜色确认,0.655,红色,0.871
