帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
753,1,6.359,-4.901,-0.806,小黄锥,本帧颜色确认,0.142,大黄锥,0.193
753,2,7.314,1.797,-0.797,蓝色,本帧颜色确认,0.086,蓝色,0.722
753,3,6.875,6.762,-0.796,红色,沿用历史颜色,,,
753,4,9.635,5.886,-0.799,蓝色,沿用历史颜色,,,
753,5,7.062,-2.184,-0.795,小黄锥,沿用历史颜色,,,
753,6,3.020,-3.966,-0.839,红色,沿用历史颜色,,,
753,7,4.251,-0.517,-0.769,蓝色,本帧颜色确认,0.345,蓝色,0.896
753,8,4.876,-4.341,-0.852,小黄锥,本帧颜色确认,0.281,小黄锥,0.842
753,9,6.075,-1.750,-0.841,小黄锥,本帧颜色确认,0.176,大黄锥,0.313
753,10,5.145,3.883,-0.886,红色,本帧颜色确认,0.160,红色,0.842
753,11,3.398,-5.618,-0.813,红色,沿用历史颜色,,,
753,12,5.891,0.521,-0.826,蓝色,本帧颜色确认,0.262,蓝色,0.808
