帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
464,1,7.746,-4.965,-0.832,蓝色,本帧颜色确认,0.451,蓝色,0.672
464,2,7.554,-0.355,-0.802,红色,本帧颜色确认,0.586,红色,0.722
464,3,7.371,3.323,-0.876,未知,雷达框未匹配,,,
464,4,5.740,5.593,-0.830,小黄锥,本帧颜色确认,0.574,小黄锥,0.808
464,5,4.742,5.019,-0.819,小黄锥,本帧颜色确认,0.525,小黄锥,0.842
464,6,10.383,-3.348,-0.794,红色,本帧颜色确认,0.401,红色,0.722
464,7,6.037,2.547,-0.823,小黄锥,本帧颜色确认,0.619,小黄锥,0.441
464,8,11.786,-7.724,-0.836,红色,本帧颜色确认,0.444,红色,0.722
464,9,8.814,-8.020,-0.794,蓝色,本帧颜色确认,0.327,蓝色,0.768
464,10,11.454,-11.789,-0.810,红色,本帧匹配成功,0.167,红色,0.768
464,11,5.851,-2.745,-0.801,蓝色,本帧颜色确认,0.543,蓝色,0.842
