帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
94,1,4.386,0.881,-0.614,大黄锥,本帧颜色确认,0.727,大黄锥,0.933
94,2,5.139,-2.024,-0.703,大黄锥,本帧颜色确认,0.567,大黄锥,0.933
94,3,10.686,2.929,-0.756,蓝色,本帧颜色确认,0.343,蓝色,0.560
94,4,5.456,0.752,-0.656,大黄锥,本帧颜色确认,0.696,大黄锥,0.916
94,5,3.958,-1.904,-0.682,大黄锥,本帧颜色确认,0.641,大黄锥,0.916
94,6,8.215,1.402,-0.767,蓝色,本帧颜色确认,0.464,蓝色,0.560
94,7,10.989,-6.861,-0.763,红色,本帧颜色确认,0.267,红色,0.672
94,8,7.413,-2.790,-0.865,红色,沿用历史颜色,,,
94,9,14.060,-6.181,-0.811,蓝色,本帧颜色确认,0.263,蓝色,0.328
94,10,12.450,0.523,-0.814,红色,本帧颜色确认,0.365,红色,0.672
