帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
611,1,5.855,-1.594,-0.681,大黄锥,本帧颜色确认,0.550,大黄锥,0.896
611,2,4.751,-1.615,-0.687,大黄锥,本帧颜色确认,0.692,大黄锥,0.946
611,3,8.130,-2.057,-0.842,蓝色,本帧颜色确认,0.375,蓝色,0.560
611,4,5.912,1.180,-0.699,大黄锥,本帧匹配成功,0.631,大黄锥,0.896
611,5,4.693,1.226,-0.684,大黄锥,本帧匹配成功,0.622,大黄锥,0.916
611,6,10.962,-3.852,-0.872,未知,雷达框未匹配,,,
611,7,12.167,6.111,-0.850,红色,本帧颜色确认,0.443,红色,0.129
611,8,14.126,3.315,-0.847,未知,雷达框未匹配,,,
611,9,12.923,-9.158,-0.868,蓝色,本帧匹配成功,0.165,蓝色,0.383
611,10,13.012,1.772,-0.861,蓝色,本帧匹配成功,0.405,蓝色,0.193
