帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
109,1,4.376,0.895,-0.635,大黄锥,本帧颜色确认,0.728,大黄锥,0.916
109,2,5.153,-2.028,-0.704,大黄锥,本帧颜色确认,0.553,大黄锥,0.933
109,3,5.454,0.753,-0.602,大黄锥,本帧颜色确认,0.804,大黄锥,0.916
109,4,10.702,2.924,-0.785,蓝色,本帧颜色确认,0.345,蓝色,0.500
109,5,10.984,-6.873,-0.787,红色,本帧颜色确认,0.328,红色,0.672
109,6,14.075,-6.187,-0.855,蓝色,本帧颜色确认,0.246,蓝色,0.233
109,7,3.964,-1.944,-0.692,大黄锥,本帧颜色确认,0.685,大黄锥,0.916
109,8,8.226,1.415,-0.777,蓝色,本帧颜色确认,0.519,蓝色,0.560
109,9,12.448,0.522,-0.816,红色,本帧颜色确认,0.340,红色,0.617
109,10,9.784,-4.749,-0.869,未知,雷达框未匹配,,,
