帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
45,1,6.160,-4.002,-0.785,蓝色,本帧颜色确认,0.463,蓝色,0.808
45,2,6.199,3.716,-0.817,红色,本帧颜色确认,0.470,红色,0.808
45,3,4.742,5.657,-0.815,红色,本帧颜色确认,0.663,红色,0.808
45,4,4.147,1.963,-0.822,蓝色,本帧颜色确认,0.583,蓝色,0.871
45,5,11.443,-1.253,-0.303,大黄锥,沿用历史颜色,,,
45,6,4.822,-6.385,-0.808,未知,雷达框未匹配,,,
45,7,11.478,1.602,-0.228,未知,雷达框未匹配,,,
45,8,8.423,-2.201,-0.758,蓝色,本帧颜色确认,0.415,蓝色,0.808
45,9,8.765,2.102,-0.856,红色,沿用历史颜色,,,
45,10,2.761,3.105,-0.774,蓝色,本帧颜色确认,0.781,蓝色,0.916
45,11,14.583,-1.778,-0.809,小黄锥,沿用历史颜色,,,
45,12,4.469,-9.058,-0.797,未知,雷达框未匹配,,,
45,13,2.856,-3.492,-0.804,红色,本帧颜色确认,0.452,红色,0.768
