帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
3,1,6.183,-3.994,-0.779,蓝色,本帧颜色确认,0.394,蓝色,0.808
3,2,11.472,1.600,-0.209,未知,雷达框未匹配,,,
3,3,6.199,3.737,-0.791,红色,本帧颜色确认,0.483,红色,0.808
3,4,8.430,-2.195,-0.780,蓝色,本帧颜色确认,0.483,蓝色,0.842
3,5,4.125,1.949,-0.816,蓝色,本帧颜色确认,0.576,蓝色,0.871
3,6,8.777,2.093,-0.822,红色,本帧颜色确认,0.435,红色,0.560
3,7,4.736,5.645,-0.811,红色,本帧颜色确认,0.571,红色,0.808
3,8,4.832,-6.385,-0.784,未知,雷达框未匹配,,,
3,9,14.581,-1.769,-0.881,小黄锥,本帧匹配成功,0.255,大黄锥,0.768
3,10,2.740,3.105,-0.791,蓝色,本帧颜色确认,0.732,蓝色,0.916
3,11,11.892,1.525,-0.693,小黄锥,沿用历史颜色,,,
3,12,11.452,-1.251,-0.307,未知,雷达框未匹配,,,
