帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
601,1,8.543,-3.432,-0.509,大黄锥,本帧颜色确认,0.537,大黄锥,0.672
601,2,6.116,-4.982,-0.620,大黄锥,本帧颜色确认,0.431,大黄锥,0.808
601,3,8.316,2.237,-0.790,红色,本帧颜色确认,0.600,红色,0.808
601,4,8.736,-3.871,-0.596,大黄锥,本帧颜色确认,0.627,大黄锥,0.842
601,5,6.415,5.123,-0.752,蓝色,本帧颜色确认,0.593,蓝色,0.808
601,6,10.040,-5.632,-0.823,红色,本帧颜色确认,0.298,红色,0.768
601,7,9.554,4.349,-0.791,红色,本帧颜色确认,0.592,红色,0.768
601,8,7.887,-0.754,-0.847,红色,沿用历史颜色,,,
601,9,7.424,6.642,-0.790,蓝色,沿用历史颜色,,,
601,10,6.751,-7.584,-0.831,蓝色,本帧颜色确认,0.206,蓝色,0.808
601,11,10.933,9.095,-0.796,蓝色,本帧颜色确认,0.357,蓝色,0.722
601,12,5.931,-4.536,-0.628,大黄锥,本帧颜色确认,0.555,大黄锥,0.871
601,13,2.135,3.988,-0.819,小黄锥,沿用历史颜色,,,
601,14,5.935,3.416,-0.836,蓝色,沿用历史颜色,,,
601,15,4.593,5.170,-0.843,小黄锥,本帧颜色确认,0.446,小黄锥,0.672
