帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
500,1,7.280,5.945,-0.784,红色,本帧颜色确认,0.472,红色,0.808
500,2,8.765,4.017,-0.751,红色,本帧颜色确认,0.435,红色,0.768
500,3,7.615,-6.141,-0.762,蓝色,本帧颜色确认,0.258,蓝色,0.768
500,4,11.110,-1.847,-0.697,蓝色,本帧颜色确认,0.295,蓝色,0.617
500,5,8.909,-3.712,-0.765,蓝色,本帧颜色确认,0.321,蓝色,0.722
500,6,4.592,1.647,-0.798,小黄锥,本帧颜色确认,0.829,小黄锥,0.560
500,7,4.752,-5.331,-0.759,红色,本帧颜色确认,0.482,红色,0.842
500,8,7.729,-16.437,-0.774,未知,雷达框未匹配,,,
500,9,4.724,-1.035,-0.774,小黄锥,本帧颜色确认,0.663,大黄锥,0.768
500,10,11.417,2.446,-0.839,红色,沿用历史颜色,,,
