帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
78,1788659413.660708904,1788659413.690002680,29.294,14,18,8,10,4,5,1,1,3,0.050
