帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
25,1,7.486,5.664,-0.817,红色,沿用历史颜色,,,
25,2,8.901,3.691,-0.753,红色,本帧颜色确认,0.385,红色,0.808
25,3,7.349,-6.395,-0.757,蓝色,本帧颜色确认,0.251,蓝色,0.768
25,4,14.085,-1.360,-0.186,未知,雷达框未匹配,,,
25,5,11.056,-2.272,-0.725,蓝色,本帧颜色确认,0.320,蓝色,0.560
25,6,8.758,-4.030,-0.743,蓝色,沿用历史颜色,,,
25,7,11.488,2.038,-0.816,红色,本帧匹配成功,0.327,红色,0.441
25,8,14.182,1.490,-0.183,未知,雷达框未匹配,,,
25,9,4.632,1.516,-0.806,小黄锥,本帧颜色确认,0.596,大黄锥,0.672
25,10,4.506,-5.472,-0.785,红色,本帧颜色确认,0.491,红色,0.808
