帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
720,1,7.625,-6.122,-0.754,蓝色,本帧颜色确认,0.287,蓝色,0.722
720,2,8.766,4.037,-0.755,红色,本帧颜色确认,0.447,红色,0.768
720,3,11.121,-1.830,-0.708,蓝色,本帧颜色确认,0.414,蓝色,0.672
720,4,8.918,-3.694,-0.778,蓝色,沿用历史颜色,,,
720,5,7.266,6.017,-0.723,红色,本帧颜色确认,0.304,红色,0.722
720,6,4.751,-5.310,-0.779,红色,本帧颜色确认,0.482,红色,0.842
720,7,4.580,1.657,-0.803,小黄锥,本帧颜色确认,0.788,小黄锥,0.383
720,8,14.127,-0.797,-0.209,未知,雷达框未匹配,,,
720,9,4.728,-1.008,-0.798,小黄锥,本帧颜色确认,0.550,大黄锥,0.808
720,10,11.409,2.491,-0.826,红色,沿用历史颜色,,,
