帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
429,1,4.678,-0.432,-0.657,大黄锥,本帧颜色确认,0.614,大黄锥,0.946
429,2,3.501,2.274,-0.642,大黄锥,本帧颜色确认,0.255,大黄锥,0.842
429,3,10.373,-0.301,-0.790,蓝色,本帧颜色确认,0.117,蓝色,0.328
429,4,3.889,-0.783,-0.589,大黄锥,本帧颜色确认,0.643,大黄锥,0.933
429,5,6.932,6.748,-0.764,红色,本帧颜色确认,0.139,红色,0.722
429,6,12.635,-1.597,-0.797,蓝色,沿用历史颜色,,,
429,7,7.736,0.250,-0.808,蓝色,本帧颜色确认,0.184,蓝色,0.672
429,8,11.581,2.383,-0.803,红色,本帧颜色确认,0.130,红色,0.278
429,9,9.780,5.823,-0.775,未知,雷达框未匹配,,,
429,10,15.322,4.624,-0.776,未知,雷达框未匹配,,,
429,11,9.021,-17.799,-0.834,未知,雷达框未匹配,,,
