帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
36,1,6.426,3.332,-0.794,红色,本帧匹配成功,0.775,红色,0.871
36,2,8.093,0.849,-0.725,未知,雷达框未匹配,,,
36,3,10.612,3.547,-0.772,未知,雷达框未匹配,,,
36,4,9.271,8.081,-0.816,红色,沿用历史颜色,,,
36,5,8.186,5.215,-0.790,红色,本帧匹配成功,0.576,红色,0.842
36,6,7.467,-2.982,-0.821,未知,雷达框未匹配,,,
36,7,8.653,-6.180,-0.757,红色,本帧颜色确认,0.436,红色,0.768
36,8,12.503,0.040,-0.783,未知,雷达框未匹配,,,
36,9,9.861,-3.004,-0.763,小黄锥,本帧颜色确认,0.358,大黄锥,0.328
36,10,5.885,-6.755,-0.763,蓝色,本帧颜色确认,0.303,蓝色,0.722
36,11,10.638,0.258,-0.784,未知,雷达框未匹配,,,
36,12,11.729,-3.389,-0.775,小黄锥,本帧颜色确认,0.314,大黄锥,0.158
