帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
519,1,7.291,5.955,-0.756,红色,本帧颜色确认,0.521,红色,0.768
519,2,8.765,4.009,-0.766,红色,本帧颜色确认,0.417,红色,0.768
519,3,7.597,-6.119,-0.741,蓝色,本帧颜色确认,0.321,蓝色,0.768
519,4,11.109,-1.853,-0.703,蓝色,本帧颜色确认,0.359,蓝色,0.672
519,5,8.910,-3.707,-0.762,蓝色,沿用历史颜色,,,
519,6,11.407,2.448,-0.857,红色,沿用历史颜色,,,
519,7,4.750,-5.317,-0.813,红色,本帧颜色确认,0.435,红色,0.871
519,8,4.596,1.656,-0.820,小黄锥,本帧颜色确认,0.726,小黄锥,0.560
519,9,7.762,-16.437,-0.691,未知,雷达框未匹配,,,
519,10,4.713,-1.023,-0.786,小黄锥,本帧颜色确认,0.573,大黄锥,0.722
