帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
365,1,7.604,-6.108,-0.757,蓝色,本帧颜色确认,0.324,蓝色,0.722
365,2,7.290,5.966,-0.787,红色,本帧颜色确认,0.420,红色,0.768
365,3,8.768,4.024,-0.746,红色,本帧颜色确认,0.470,红色,0.768
365,4,8.909,-3.699,-0.724,蓝色,本帧颜色确认,0.329,蓝色,0.722
365,5,11.122,-1.836,-0.701,蓝色,本帧颜色确认,0.300,蓝色,0.617
365,6,4.748,-5.315,-0.798,红色,本帧颜色确认,0.464,红色,0.842
365,7,11.406,2.485,-0.813,红色,沿用历史颜色,,,
365,8,4.583,1.710,-0.807,小黄锥,本帧颜色确认,0.568,大黄锥,0.617
365,9,14.144,-0.826,-0.195,未知,雷达框未匹配,,,
365,10,4.718,-1.027,-0.779,小黄锥,本帧颜色确认,0.652,大黄锥,0.722
365,11,6.843,-1.553,-0.834,未知,雷达框未匹配,,,
