帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
502,1788659502.667651892,1788659502.691836834,24.185,5,10,5,5,2,3,0,0,0,0.050
