帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
12,1,6.168,-4.002,-0.760,蓝色,本帧颜色确认,0.440,蓝色,0.808
12,2,6.201,3.716,-0.769,红色,本帧颜色确认,0.551,红色,0.808
12,3,4.743,5.661,-0.810,红色,本帧颜色确认,0.559,红色,0.808
12,4,8.429,-2.193,-0.761,蓝色,本帧颜色确认,0.462,蓝色,0.842
12,5,8.779,2.096,-0.799,红色,本帧颜色确认,0.435,红色,0.617
12,6,4.150,1.960,-0.812,蓝色,本帧颜色确认,0.606,蓝色,0.871
12,7,14.578,-1.776,-0.847,小黄锥,沿用历史颜色,,,
12,8,4.827,-6.398,-0.795,未知,雷达框未匹配,,,
12,9,11.462,1.601,-0.472,未知,雷达框未匹配,,,
12,10,11.884,1.518,-0.745,小黄锥,本帧匹配成功,0.229,大黄锥,0.808
12,11,2.742,3.102,-0.778,蓝色,本帧颜色确认,0.782,蓝色,0.916
12,12,11.821,-1.150,-0.553,未知,雷达框未匹配,,,
12,13,4.133,-1.814,-0.799,红色,本帧颜色确认,0.575,红色,0.871
12,14,2.860,-3.507,-0.810,红色,本帧匹配成功,0.537,红色,0.768
