帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
290,1,10.160,-0.178,-0.804,红色,沿用历史颜色,,,
290,2,6.189,5.382,-0.771,红色,本帧颜色确认,0.333,红色,0.842
290,3,8.101,-5.711,-0.755,未知,雷达框未匹配,,,
290,4,8.529,-2.493,-0.836,红色,沿用历史颜色,,,
290,5,8.384,-4.241,-0.821,未知,雷达框未匹配,,,
290,6,10.586,4.629,-0.739,蓝色,本帧颜色确认,0.139,蓝色,0.500
290,7,14.314,0.433,-0.753,未知,雷达框未匹配,,,
290,8,10.192,7.420,-0.425,未知,雷达框未匹配,,,
290,9,6.092,-4.099,-0.761,小黄锥,本帧匹配成功,0.484,小黄锥,0.210
290,10,5.900,-5.507,-0.777,未知,雷达框未匹配,,,
290,11,7.177,7.721,-0.643,大黄锥,本帧匹配成功,0.397,大黄锥,0.842
290,12,4.191,3.238,-0.855,红色,沿用历史颜色,,,
290,13,12.258,2.042,-0.757,未知,雷达框未匹配,,,
290,14,12.998,-2.221,-0.772,红色,本帧匹配成功,0.095,红色,0.233
