帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
51,1788681738.445416927,1788681738.457407713,11.991,10,23,9,14,4,1,4,0,1,0.050
