帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
91,1,11.217,2.469,-0.832,小黄锥,沿用历史颜色,,,
91,2,7.294,-2.665,-0.829,红色,沿用历史颜色,,,
91,3,8.845,-4.576,-0.810,红色,本帧颜色确认,0.412,红色,0.768
91,4,9.259,-0.823,-0.701,蓝色,沿用历史颜色,,,
91,5,9.075,2.963,-0.787,红色,本帧颜色确认,0.440,红色,0.722
91,6,10.253,4.706,-0.775,红色,本帧颜色确认,0.314,红色,0.560
91,7,11.101,6.772,-0.716,红色,本帧颜色确认,0.427,红色,0.617
91,8,10.685,-1.935,-0.754,蓝色,本帧颜色确认,0.398,蓝色,0.158
91,9,8.186,7.500,-0.779,蓝色,本帧颜色确认,0.424,蓝色,0.383
91,10,12.784,-7.519,-0.805,蓝色,本帧颜色确认,0.351,蓝色,0.328
91,11,11.737,-3.395,-0.752,蓝色,本帧颜色确认,0.304,蓝色,0.193
91,12,11.425,-0.224,-0.785,未知,雷达框未匹配,,,
91,13,14.025,-0.108,-0.762,未知,雷达框未匹配,,,
91,14,6.929,5.022,-0.804,蓝色,沿用历史颜色,,,
