帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
749,1,7.645,-1.402,-0.825,小黄锥,沿用历史颜色,,,
749,2,7.466,2.521,-0.823,蓝色,沿用历史颜色,,,
749,3,7.222,-4.131,-0.834,小黄锥,本帧颜色确认,0.408,大黄锥,0.560
749,4,4.736,-6.915,-0.835,红色,沿用历史颜色,,,
749,5,6.601,7.379,-0.741,红色,本帧颜色确认,0.605,红色,0.768
749,6,4.395,-5.143,-0.890,红色,本帧颜色确认,0.415,红色,0.842
749,7,5.691,-3.727,-0.835,小黄锥,本帧颜色确认,0.519,小黄锥,0.722
749,8,3.786,-3.570,-0.875,红色,本帧颜色确认,0.522,红色,0.896
749,9,9.434,6.780,-0.779,蓝色,本帧颜色确认,0.520,蓝色,0.233
749,10,5.147,4.360,-0.820,红色,本帧颜色确认,0.492,红色,0.842
749,11,6.563,-1.060,-0.875,小黄锥,沿用历史颜色,,,
749,12,6.130,1.133,-0.825,蓝色,本帧颜色确认,0.558,蓝色,0.768
749,13,4.631,-0.039,-0.749,蓝色,本帧颜色确认,0.548,蓝色,0.842
