帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
758,1,6.429,6.466,-0.835,红色,沿用历史颜色,,,
758,2,5.547,-5.139,-0.843,小黄锥,本帧颜色确认,0.132,大黄锥,0.560
758,3,9.167,5.499,-0.804,蓝色,沿用历史颜色,,,
758,4,4.058,-4.494,-0.795,小黄锥,本帧颜色确认,0.285,小黄锥,0.896
758,5,4.633,3.669,-0.847,红色,本帧颜色确认,0.285,红色,0.871
758,6,6.697,1.551,-0.837,蓝色,本帧颜色确认,0.118,蓝色,0.768
758,7,6.341,-2.448,-0.881,小黄锥,沿用历史颜色,,,
758,8,5.327,-1.959,-0.847,小黄锥,本帧颜色确认,0.181,大黄锥,0.328
758,9,6.869,9.928,-0.840,未知,雷达框未匹配,,,
758,10,17.143,-0.925,-1.094,未知,雷达框未匹配,,,
