帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
55,1,8.720,-2.980,-0.795,红色,本帧颜色确认,0.353,红色,0.768
55,2,6.341,-4.701,-0.815,蓝色,本帧颜色确认,0.390,蓝色,0.808
55,3,7.727,3.028,-0.816,未知,雷达框未匹配,,,
55,4,7.645,-1.552,-0.792,红色,本帧颜色确认,0.374,红色,0.768
55,5,9.725,0.594,-0.786,未知,雷达框未匹配,,,
55,6,6.378,4.830,-0.806,蓝色,本帧颜色确认,0.452,蓝色,0.617
55,7,8.141,0.290,-0.817,小黄锥,本帧颜色确认,0.368,大黄锥,0.104
55,8,6.943,6.668,-0.763,蓝色,本帧颜色确认,0.560,蓝色,0.672
55,9,8.904,3.254,-0.825,未知,雷达框未匹配,,,
55,10,10.462,-6.702,-0.810,红色,本帧颜色确认,0.154,红色,0.722
55,11,2.538,4.057,-0.810,红色,沿用历史颜色,,,
55,12,7.467,-7.424,-0.823,蓝色,本帧颜色确认,0.274,蓝色,0.722
