帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
57,1,10.158,-3.700,-0.852,蓝色,本帧颜色确认,0.430,蓝色,0.328
57,2,14.466,-4.781,-0.844,未知,雷达框未匹配,,,
57,3,4.824,-1.368,-0.659,大黄锥,本帧颜色确认,0.610,大黄锥,0.560
57,4,4.295,-1.370,-0.648,大黄锥,本帧颜色确认,0.715,大黄锥,0.916
57,5,4.887,1.410,-0.667,大黄锥,本帧颜色确认,0.379,大黄锥,0.500
57,6,7.373,-1.898,-0.849,蓝色,本帧颜色确认,0.446,蓝色,0.500
57,7,13.625,-3.172,-0.783,红色,本帧颜色确认,0.227,红色,0.129
57,8,4.392,1.420,-0.674,大黄锥,本帧颜色确认,0.821,大黄锥,0.896
57,9,9.568,3.317,-0.824,红色,本帧颜色确认,0.364,红色,0.158
57,10,12.620,-1.808,-0.819,红色,本帧颜色确认,0.340,红色,0.233
57,11,11.677,6.171,-0.810,红色,本帧颜色确认,0.368,红色,0.383
57,12,12.380,1.813,-0.808,蓝色,本帧匹配成功,0.381,蓝色,0.104
57,13,13.531,3.332,-0.871,未知,雷达框未匹配,,,
57,14,14.518,1.342,-0.796,小黄锥,本帧匹配成功,0.377,大黄锥,0.129
57,15,12.378,-8.916,-0.866,蓝色,本帧颜色确认,0.246,蓝色,0.233
