帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
424,1,6.056,-0.633,-0.660,大黄锥,本帧匹配成功,0.613,大黄锥,0.871
424,2,8.543,6.527,-0.814,红色,本帧匹配成功,0.097,红色,0.500
424,3,9.155,-0.093,-0.812,蓝色,本帧匹配成功,0.324,蓝色,0.500
424,4,6.991,3.694,-0.842,未知,雷达框未匹配,,,
424,5,4.914,2.189,-0.651,大黄锥,本帧颜色确认,0.415,大黄锥,0.278
424,6,5.255,-0.985,-0.659,大黄锥,本帧匹配成功,0.710,大黄锥,0.946
424,7,4.046,1.708,-0.641,大黄锥,本帧匹配成功,0.583,大黄锥,0.916
424,8,11.804,-0.739,-0.730,蓝色,本帧匹配成功,0.300,蓝色,0.278
424,9,11.417,5.488,-0.782,未知,雷达框未匹配,,,
424,10,11.811,9.226,-0.794,未知,雷达框未匹配,,,
424,11,9.724,-18.292,-0.893,未知,雷达框未匹配,,,
