帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
29,1,6.193,3.732,-0.788,红色,本帧颜色确认,0.454,红色,0.842
29,2,6.159,-4.004,-0.749,蓝色,本帧颜色确认,0.459,蓝色,0.808
29,3,4.736,5.651,-0.808,红色,本帧颜色确认,0.559,红色,0.808
29,4,8.779,2.091,-0.858,红色,沿用历史颜色,,,
29,5,4.127,1.954,-0.821,蓝色,本帧颜色确认,0.590,蓝色,0.871
29,6,8.424,-2.185,-0.795,蓝色,本帧颜色确认,0.367,蓝色,0.808
29,7,14.576,-1.763,-0.868,小黄锥,沿用历史颜色,,,
29,8,4.826,-6.377,-0.798,未知,雷达框未匹配,,,
29,9,11.425,-1.256,-0.335,大黄锥,沿用历史颜色,,,
29,10,11.479,1.596,-0.425,未知,雷达框未匹配,,,
29,11,11.886,1.517,-0.656,小黄锥,沿用历史颜色,,,
29,12,2.762,3.109,-0.796,蓝色,本帧颜色确认,0.778,蓝色,0.916
29,13,9.478,-16.110,-0.832,未知,雷达框未匹配,,,
29,14,11.861,-1.167,-0.631,未知,雷达框未匹配,,,
